station_complex_id,year,poverty_num,poverty_den,weighted_poverty
125.0,2017,42.24974618744917,1.1597882793047887,36.42884390310869
125.0,2018,37.63001764384497,1.1597882793047887,32.44559228206851
125.0,2019,37.73791237633187,1.1597882793047887,32.53862196206457
125.0,2020,43.89601701206678,1.1597882793047887,37.84830196626866
125.0,2021,42.97144277135075,1.1597882793047887,37.0511097052206
125.0,2022,43.50137473110556,1.1597882793047887,37.50803099784864
125.0,2023,45.60190544201353,1.1597882793047887,39.3191638989046
125.0,2024,39.803077768241444,1.1597882793047887,34.31926195365639
126.0,2013,50.001865281872846,2.207854255320167,22.647267210408298
126.0,2014,58.66086468990865,2.207854255320167,26.5691743685328
126.0,2015,66.89295486217249,2.207854255320167,30.29772218930826
126.0,2016,56.30808047068901,2.207854255320167,25.503531464998638
126.0,2017,65.7688183222573,2.207854255320167,29.78856877159221
126.0,2018,78.93610772929352,2.207854255320167,35.75240871949982
126.0,2019,69.89381991947232,2.207854255320167,31.656899340639143
126.0,2020,72.92533290241582,2.207854255320167,33.029957809348566
126.0,2021,84.31274184266468,2.207854255320167,38.18763926083439
126.0,2022,81.4860383371743,2.207854255320167,36.90734483076547
126.0,2023,71.96499253108774,2.207854255320167,32.59499233596463
126.0,2024,69.73486883464906,2.207854255320167,31.58490587257383
127.0,2013,112.20943472353906,3.9051866937021096,28.733436714946073
127.0,2014,107.42695170444964,3.9051866937021096,27.508787704745835
127.0,2015,95.76439656218787,3.9051866937021096,24.522360663736514
127.0,2016,106.87607135780117,3.9051866937021096,27.367723937541857
127.0,2017,91.09669909685168,3.9051866937021096,23.32710475628815
127.0,2018,93.56633511984785,3.9051866937021096,23.959503721228533
127.0,2019,96.37318906733604,3.9051866937021096,24.67825398021482
127.0,2020,89.1555609022547,3.9051866937021096,22.830038073733014
127.0,2021,63.77544762374859,3.9051866937021096,16.330959983705565
127.0,2022,75.96159789852787,3.9051866937021096,19.45146387521781
127.0,2023,61.283933536145,3.9051866937021096,15.692958709241106
127.0,2024,47.737538830900164,3.9051866937021096,12.224137429303045
129.0,2013,43.429528790425096,1.7862960570164381,24.3126152688056
129.0,2014,40.40002343798239,1.7862960570164381,22.616644804926988
129.0,2015,44.29075473730166,1.7862960570164381,24.794744725170762
129.0,2016,42.16234207031434,1.7862960570164381,23.603221820203764
129.0,2017,40.86452810406483,1.7862960570164381,22.876682699685755
129.0,2018,44.198858076248754,1.7862960570164381,24.74329935546738
129.0,2019,38.11783935802681,1.7862960570164381,21.33903795415254
129.0,2020,32.92281892112069,1.7862960570164381,18.430773998409894
129.0,2021,25.459541261383237,1.7862960570164381,14.252699691845622
129.0,2022,29.109009601190536,1.7862960570164381,16.29573635728104
129.0,2023,23.65061674510755,1.7862960570164381,13.240031881730738
129.0,2024,25.40614632520392,1.7862960570164381,14.222808265970507
130.0,2013,63.094838386261564,1.7593657863230694,35.86226291129863
130.0,2014,60.29747399665301,1.7593657863230694,34.27227837746567
130.0,2015,55.85078546819899,1.7593657863230694,31.744840045413504
130.0,2016,42.997587067891786,1.7593657863230694,24.439253850532825
130.0,2017,38.01121147478259,1.7593657863230694,21.60506460354837
130.0,2018,46.33619013328067,1.7593657863230694,26.3368712143252
130.0,2019,50.29926565354434,1.7593657863230694,28.589430375741074
130.0,2020,58.79481749290914,1.7593657863230694,33.41818850290678
130.0,2021,48.73407760508793,1.7593657863230694,27.699798406866925
130.0,2022,46.242953481695054,1.7593657863230694,26.283876747619974
130.0,2023,33.94632169877892,1.7593657863230694,19.294635579860827
130.0,2024,40.5023546327376,1.7593657863230694,23.02099708178605
131.0,2013,48.407176223513495,1.9691698745880735,24.58252934305106
131.0,2014,51.61643450256584,1.9691698745880735,26.212281209798302
131.0,2015,61.65448810030857,1.9691698745880735,31.309887936004476
131.0,2016,43.803674221657545,1.9691698745880735,22.24474119116856
131.0,2017,48.4135755087926,1.9691698745880735,24.585779080598687
131.0,2018,51.701511268334386,1.9691698745880735,26.255485590926845
131.0,2019,38.36867605330039,1.9691698745880735,19.48469583474948
131.0,2020,28.13690511073839,1.9691698745880735,14.288713977317112
131.0,2021,34.02965647145716,1.9691698745880735,17.281219315106448
131.0,2022,42.198821795896194,1.9691698745880735,21.42975186674724
131.0,2023,25.121364176505306,1.9691698745880735,12.75733724179606
131.0,2024,23.903499867912107,1.9691698745880735,12.138871397731712
133.0,2013,45.31485636931084,1.7382571833021743,26.069132234636317
133.0,2014,52.28451686698055,1.7382571833021743,30.07870030351633
133.0,2015,51.939663476392866,1.7382571833021743,29.880309988262425
133.0,2016,50.12256589049363,1.7382571833021743,28.834953982629653
133.0,2017,50.370445550181365,1.7382571833021743,28.977556390414232
133.0,2018,48.71957277482488,1.7382571833021743,28.02782766717645
133.0,2019,45.675909600827225,1.7382571833021743,26.27684213797208
133.0,2020,49.1516523657027,1.7382571833021743,28.276398244090156
133.0,2021,50.237357558007304,1.7382571833021743,28.900992350609013
133.0,2022,50.828680666815785,1.7382571833021743,29.241173950022937
133.0,2023,53.13575755524772,1.7382571833021743,30.568409591902565
133.0,2024,55.98387195029007,1.7382571833021743,32.206898086241345
134.0,2013,130.5795439891922,2.4149044470969754,54.07234399943465
134.0,2014,140.2021704786748,2.4149044470969754,58.05702608532431
134.0,2015,137.3659248291524,2.4149044470969754,56.88255077515959
134.0,2016,137.9975235701843,2.4149044470969754,57.144092693222305
134.0,2017,139.60586641989113,2.4149044470969754,57.81009952079689
134.0,2018,140.9455237121687,2.4149044470969754,58.364844986559724
134.0,2019,136.5032300816296,2.4149044470969754,56.52531314260652
134.0,2020,126.93648685521414,2.4149044470969754,52.56377203984533
134.0,2021,114.34637697596048,2.4149044470969754,47.35026974397247
134.0,2022,122.9426151190999,2.4149044470969754,50.90992948681372
134.0,2023,116.7094704322154,2.4149044470969754,48.328815068652155
134.0,2024,100.48528580419458,2.4149044470969754,41.610460374525694
135.0,2013,124.67745690306245,3.196158964597497,39.00852813769965
135.0,2014,118.19287741419694,3.196158964597497,36.979661751298835
135.0,2015,118.66591046185337,3.196158964597497,37.12766222715001
135.0,2016,117.67864445587594,3.196158964597497,36.81877083066036
135.0,2017,116.51293499503622,3.196158964597497,36.454048839748204
135.0,2018,106.83394550994305,3.196158964597497,33.425729662791355
135.0,2019,99.17675058317204,3.196158964597497,31.029980574092534
135.0,2020,79.82688822414906,3.196158964597497,24.975881709376093
135.0,2021,79.83348290798729,3.196158964597497,24.977945024721567
135.0,2022,101.12733141404246,3.196158964597497,31.640269628071444
135.0,2023,97.40970918277993,3.196158964597497,30.477116520719445
135.0,2024,91.6004827680088,3.196158964597497,28.659551600101455
136.0,2013,66.65520325629234,2.5737759945906022,25.897826149744184
136.0,2014,63.31171590153892,2.5737759945906022,24.598766961306435
136.0,2015,66.06255912104425,2.5737759945906022,25.66756363408871
136.0,2016,62.81972741976621,2.5737759945906022,24.40761260956536
136.0,2017,88.47069061752735,2.5737759945906022,34.373889104362384
136.0,2018,83.54336267633997,2.5737759945906022,32.45945367892391
136.0,2019,71.13629327250509,2.5737759945906022,27.638882879479333
136.0,2020,49.833285642330075,2.5737759945906022,19.361935827774634
136.0,2021,56.58532484715805,2.5737759945906022,21.98533398636302
136.0,2022,61.53146929350185,2.5737759945906022,23.907080267600893
136.0,2023,34.876143740738264,2.5737759945906022,13.550574647536815
136.0,2024,47.51949354955989,2.5737759945906022,18.462948465380563
137.0,2013,26.906240541168614,1.3010587710842922,20.68026528789715
137.0,2014,30.20645941782156,1.3010587710842922,23.216829315594815
137.0,2015,31.730003437895306,1.3010587710842922,24.38783254306934
137.0,2016,27.20094010263474,1.3010587710842922,20.906772781652045
137.0,2017,30.7784135612121,1.3010587710842922,23.65643600831468
137.0,2018,35.1241509698051,1.3010587710842922,26.996590584861057
137.0,2019,32.1491787162775,1.3010587710842922,24.71001266874718
137.0,2020,31.070495040429652,1.3010587710842922,23.880931231519806
137.0,2021,34.110397324480594,1.3010587710842922,26.217414679932755
137.0,2022,32.945923670071615,1.3010587710842922,25.322394654481855
