station_complex_id,station_complex_name,borough,log_avg_ridership,subway_trips_per_hour_am_peak,subway_lines_serving_station,inv_headway,log_jobs_access_network,log_pop_density_0p5mi,landuse_entropy_0p5mi,cultural_count_0p5mi_log1p,log_pct_walked_access_network,log_bus_routes_access_network,min_line_anchor_travel_time_min,median_line_anchor_travel_time_min,n_valid_anchor_lines,log_min_line_anchor_travel_time,travel_time_missing_flag
403,33 St (6),Manhattan,9.899556815,59,0,0.999999,11.05521398,11.29669546,1.606575729,4.709530201,3.740534659,4.48863637,2,2,1,1.098612289,0
404,28 St (6),Manhattan,9.627117551,58.67,0,0.999999,10.80035079,11.37423795,1.687242794,4.859812404,3.601272745,4.521788577,3,3,1,1.386294361,0
405,23 St-Baruch College (6),Manhattan,9.8779144,58.33,1,0.999999,10.40238229,11.37288148,1.761269875,4.927253685,3.420451332,4.442651256,4,4,1,1.609437912,0
602,"14 St-Union Sq (4,5,6,L,N,Q,R,W)",Manhattan,11.14648492,124.33,2,1.999996,10.0306487,11.40919695,1.854722244,5.043425117,3.207647514,4.043051268,1.5,4.5,8,0.916290732,0
407,Astor Pl (6),Manhattan,9.380851618,58.67,1,0.999999,9.728360056,11.46571855,1.864578049,5.187385806,3.144321917,3.871201011,7.5,7.5,1,2.140066163,0
619,"Broadway-Lafayette St/Bleecker St (6,B,D,F,M)",Manhattan,10.26736142,107.33,2,1.999996,9.593832499,11.25333834,1.808192723,5.093750201,3.21076742,3.526360525,6,8.5,5,1.945910149,0
409,Spring St (6),Manhattan,9.05345817,59.33,1,0.999999,9.646270021,11.16461544,1.667594445,5.043425117,3.270194502,3.784189634,10,10,1,2.397895273,0
623,"Canal St (6,J,Z,N,Q,R,W)",Manhattan,10.35946249,49.67,3,0.79999936,9.814929526,10.99300864,1.665263914,4.875197323,3.301647038,3.912023005,2.75,9.5,7,1.32175584,0
622,"Brooklyn Bridge-City Hall/Chambers St (4,5,6,J,Z)",Manhattan,9.921210828,37,3,0.666666222,10.08818129,11.1554502,1.580011057,4.890349128,3.362743009,3.80666249,1,9,5,0.693147181,0
447,Flushing-Main St (7),Queens,10.70776024,77,0,0.999999,10.85605235,10.94549422,2.124716468,3.135494216,3.051631212,3.17805383,34.75,35.38,2,3.576550269,0
448,Mets-Willets Point (7),Queens,8.509860129,86.33,0,1.999996,7.618251098,8.387539983,1.361423293,0,2.261926338,2.079441542,31.5,32.25,2,3.481240089,0
449,111 St (7),Queens,8.761679557,76,0,0.999999,8.209308412,10.77741343,1.964438464,1.609437912,2.428137094,2.708050201,30.5,30.5,1,3.449987546,0
450,103 St-Corona Plaza (7),Queens,9.900356534,76.67,0,0.999999,8.243808424,11.29626088,1.566248257,1.386294361,2.430476933,2.63905733,29,29,1,3.401197382,0
451,Junction Blvd (7),Queens,9.894510481,88.33,0,1.999996,8.358900612,11.41981187,1.73139728,1.098612289,2.34824253,2.772588722,26,26.75,2,3.295836866,0
452,90 St-Elmhurst Av (7),Queens,9.561069473,76,0,0.999999,8.494333897,11.5183905,1.764459101,1.609437912,2.238011696,2.833213344,26,26,1,3.295836866,0
453,82 St-Jackson Hts (7),Queens,8.952564417,77.33,0,0.999999,8.40178234,11.49869469,1.731713194,2.302585093,2.153344099,2.708050201,24.5,24.5,1,3.238678452,0
616,"Jackson Hts-Roosevelt Av/74 St-Broadway (7,E,F,M,R)",Queens,10.70578456,134.67,1,1.999996,8.159088655,11.21516612,1.840562609,2.197224577,2.218613171,2.564949357,18,23,5,2.944438979,0
455,69 St (7),Queens,8.387977925,44.67,0,0.666666222,8.142063283,10.96164236,1.957986085,2.564949357,2.247906682,2.48490665,,,,0,1
456,61 St-Woodside (7),Queens,9.469974969,89,0,1.999996,8.770128528,10.81116126,2.117601421,2.302585093,2.095345242,2.772588722,20.5,20.5,2,3.068052935,0
457,52 St (7),Queens,8.455580983,44.67,0,0.666666222,8.413387023,10.80507066,2.073600445,1.945910149,1.95198013,2.63905733,,,,0,1
458,46 St-Bliss St (7),Queens,9.131901468,88.67,0,1.333331556,8.715388097,10.95380206,2.048142069,1.945910149,1.96468606,2.63905733,17.5,17.5,2,2.917770732,0
459,40 St-Lowery St (7),Queens,8.885360684,88.67,0,0.999999,8.931816237,10.67190453,2.011501716,2.079441542,1.916283426,2.397895273,16.5,16.5,2,2.862200881,0
460,33 St-Rawson St (7),Queens,8.776964894,89.33,0,1.999996,9.363576348,9.71383922,1.915808495,2.397895273,1.882164227,2.564949357,15,15,2,2.772588722,0
461,"Queensboro Plaza (7,N,W)",Queens,9.266236881,45.33,0,0.666666222,9.011401509,9.931783422,2.061518674,2.63905733,1.959971152,2.708050201,12,12.25,4,2.564949357,0
606,"Court Sq-23 St (7,E,F,G)",Queens,9.846118252,36.33,2,0.666666222,9.15641203,9.745839096,2.038952927,2.772588722,1.632559854,2.708050201,0,0,4,0,0
463,Hunters Point Av (7),Queens,8.296108311,89,0,1.999996,9.129672469,9.611864391,1.955123616,2.48490665,1.628163937,2.772588722,9,9,2,2.302585093,0
464,Vernon Blvd-Jackson Av (7),Queens,9.437814985,88.67,0,1.999996,8.772610303,10.04390146,2.145814929,2.197224577,1.575603767,2.772588722,8,8,2,2.197224577,0
609,"42 St-Bryant Pk/5 Av (7,B,D,F,M)",Manhattan,10.58752061,106.67,1,1.999996,11.33939317,10.05985007,1.154329097,5.241747015,3.751230963,4.49980967,1.5,1.5,6,0.916290732,0
471,34 St-Hudson Yards (7),Manhattan,9.889152987,89.33,0,1.999996,10.34999863,10.44752549,2.070482049,3.951243719,3.398423177,3.044522438,3,3,1,1.386294361,0
143,Inwood-207 St (A),Manhattan,8.672597729,40.33,0,0.666666222,7.207859871,10.88496659,1.842021225,2.944438979,2.445419929,2.197224577,28.5,28.5,1,3.384390263,0
144,Dyckman St (A),Manhattan,8.363722378,41.67,0,0.999999,7.342131731,11.08052586,1.612953253,2.708050201,2.446630046,2.397895273,26.5,26.5,1,3.314186005,0
145,190 St (A),Manhattan,8.060263187,42.67,0,0.999999,7.572502985,11.11694523,1.811200428,2.995732274,2.379781769,2.772588722,24,24,1,3.218875825,0
146,181 St (A),Manhattan,8.729095225,42.67,0,0.666666222,9.144414222,11.39201128,2.012903455,3.663561646,2.51625284,2.63905733,22,22,1,3.135494216,0
147,175 St (A),Manhattan,8.89982797,42,0,0.666666222,9.304285985,11.35063004,1.921867591,3.526360525,2.646709394,2.708050201,20.5,20.5,1,3.068052935,0
149,163 St-Amsterdam Av (C),Manhattan,7.893940356,30.33,0,0.49999975,7.567862605,11.25767186,1.816616926,3.401197382,2.565810666,2.890371758,23,23,1,3.17805383,0
150,155 St (C),Manhattan,7.437573062,30.67,0,0.666666222,7.605890001,11.41093704,1.932899496,3.663561646,2.272845782,2.890371758,21.5,21.5,1,3.113515309,0
151,"145 St (A,C,B,D)",Manhattan,9.658364732,49.67,0,0.999999,7.693937326,11.51495341,1.920020087,3.583518938,2.046657456,2.772588722,15,19.5,4,2.772588722,0
152,"135 St (C,B)",Manhattan,8.239271347,45.67,0,0.999999,8.146998697,11.45015604,1.979796837,3.871201011,2.173272088,2.944438979,17.5,19,2,2.917770732,0
153,"125 St (A,C,B,D)",Manhattan,9.814803373,122.67,0,1.999996,8.946374826,11.33245819,1.997187732,4.110873864,2.62574311,3.17805383,11,15.5,4,2.48490665,0
154,"116 St (C,B)",Manhattan,8.435424874,45.33,0,0.666666222,9.049819445,11.34169814,1.832761556,3.931825633,2.693880134,3.091042453,14.5,16,2,2.740840024,0
155,"Cathedral Pkwy (110 St) (C,B)",Manhattan,8.58704681,46,0,0.999999,8.811056123,11.34171001,1.432772433,3.526360525,2.701212123,2.995732274,13,14.5,2,2.63905733,0
156,"103 St (C,B)",Manhattan,8.095092785,46.33,0,0.999999,8.393216012,11.12080097,1.124597907,3.295836866,2.383836912,3.091042453,11.5,13,2,2.525728644,0
157,"96 St (C,B)",Manhattan,8.894376067,45.67,0,0.666666222,8.567506005,11.08539878,1.055982777,3.663561646,2.31315615,3.688879454,10.5,12,2,2.442347035,0
158,"86 St (C,B)",Manhattan,9.038652325,45.33,0,0.999999,8.622453702,11.06150018,1.628810765,3.610917913,2.290253724,3.63758616,8.5,10,2,2.251291799,0
159,"81 St-Museum of Natural History (C,B)",Manhattan,9.222978945,45.33,0,0.666666222,8.812694613,10.95698043,1.705200468,3.737669618,2.467423336,3.663561646,7,8.5,2,2.079441542,0
160,"72 St (C,B)",Manhattan,8.90255692,45,0,0.999999,9.19715381,10.95240177,1.10984079,4.127134385,2.785469801,3.912023005,5.5,7,2,1.871802177,0
162,"50 St (C,E)",Manhattan,9.66819851,73.33,0,0.999999,10.7977576,11.12473037,1.587254961,4.96284463,3.548270036,4.356708827,2,2,2,1.098612289,0
164,"34 St-Penn Station (A,C,E)",Manhattan,10.96492148,116.33,0,1.999996,10.74155725,10.64749418,1.787893054,5.170483995,3.49869913,4.343805422,1.5,1.5,3,0.916290732,0
165,"23 St (C,E)",Manhattan,9.645107487,73.67,0,0.999999,10.50687413,11.14588267,1.741463449,4.836281907,3.240792876,4.33073334,3.5,3.5,2,1.504077397,0
618,"14 St/8 Av (A,C,E,L)",Manhattan,10.46026783,68,1,0.999999,9.852404762,11.22197138,1.98248421,4.564348191,3.078883156,3.555348061,1.5,4.75,4,0.916290732,0
167,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",Manhattan,10.34240125,108,0,1.333331556,9.78126342,11.33580635,1.909005806,4.615120517,3.111966017,3.496507561,3.5,5.5,7,1.504077397,0
168,"Spring St (C,E)",Manhattan,9.268598184,74,0,0.999999,9.653679133,10.81903801,1.840527681,4.672828834,3.11347476,3.526360525,10,10,2,2.397895273,0
169,"Canal St (A,C,E)",Manhattan,9.523613451,116.67,0,1.999996,9.901134787,10.72476406,1.729551352,4.770684624,3.247350852,3.713572067,9.5,11.5,3,2.351375257,0
173,"High St (A,C)",Brooklyn,8.842391169,73.67,0,0.999999,9.489637388,10.58096256,2.064518912,4.007333185,2.562230731,2.772588722,17,18.25,2,2.890371758,0
636,"Jay St-MetroTech (A,C,F,R)",Brooklyn,10.21605448,38,3,0.666666222,9.643290937,10.9724307,2.026646565,3.828641396,2.56179516,2.833213344,18,21.5,5,2.944438979,0
175,"Hoyt-Schermerhorn Sts (A,C,G)",Brooklyn,9.067431573,109,0,1.999996,9.591034531,10.94183661,1.950456144,3.80666249,2.52267033,2.833213344,19.5,21,3,3.020424886,0
176,Lafayette Av (C),Brooklyn,8.284448819,30.67,0,0.666666222,8.79996322,10.81263282,1.924250365,4.262679877,2.280289152,2.890371758,25.5,25.5,1,3.277144733,0
177,Clinton-Washington Avs (C),Brooklyn,8.600729544,30.33,0,0.666666222,8.105911198,10.84937592,1.963856918,4.094344562,2.168343077,2.944438979,27.5,27.5,1,3.349904087,0
627,"Franklin Av (C,S)",Brooklyn,8.271086076,36,3,0.15384613,7.754481547,10.92251536,1.841583443,2.833213344,2.037466607,2.708050201,29,29,1,3.401197382,0
179,"Nostrand Av (A,C)",Brooklyn,9.418919576,72.33,0,0.999999,7.920083199,10.9925376,1.756511572,3.218875825,1.86269522,2.708050201,26.5,28.5,2,3.314186005,0
180,Kingston-Throop Avs (C),Brooklyn,8.462751897,30.67,0,0.49999975,8.105307516,11.00019803,1.941202646,2.833213344,1.705054895,2.772588722,32,32,1,3.496507561,0
181,"Utica Av (A,C)",Brooklyn,9.138557613,72.33,0,0.999999,8.048149102,10.92847124,1.722076557,2.564949357,1.569824023,2.833213344,29.5,31.75,2,3.417726684,0
182,Ralph Av (C),Brooklyn,8.140563541,30.67,0,0.49999975,7.655390645,10.97031673,1.729268315,2.48490665,1.5410691,2.944438979,36,36,1,3.610917913,0
183,Rockaway Av (C),Brooklyn,8.210139187,30,0,0.49999975,7.370860167,10.88106151,1.706440416,1.386294361,1.776168051,2.833213344,37.5,37.5,1,3.650658241,0
621,"Broadway Junction (A,C,J,Z,L)",Brooklyn,8.609604828,61,4,0.999999,7.340835554,10.32685806,2.087523946,0.693147181,1.585135569,2.48490665,24.5,26,5,3.238678452,0
185,Liberty Av (C),Brooklyn,7.428898789,30.33,0,0.49999975,7.278628942,10.31834178,2.21688217,1.791759469,1.47653196,2.397895273,41.5,41.5,1,3.749504076,0
186,Van Siclen Av (C),Brooklyn,7.489667131,30.33,0,0.49999975,7.049254841,10.63681652,1.906255828,1.791759469,1.48973803,2.63905733,43,43,1,3.784189634,0
187,Shepherd Av (C),Brooklyn,7.512616488,29.67,0,0.666666222,7.560601163,10.76563884,1.703647598,1.098612289,1.700855218,2.564949357,45,45,1,3.828641396,0
188,"Euclid Av (A,C)",Brooklyn,8.857989073,72.33,0,0.999999,7.45007957,10.88902446,1.792982036,1.098612289,1.798526636,2.302585093,38.5,42.75,2,3.676300672,0
189,Grant Av (A),Brooklyn,8.260281706,43.33,0,0.999999,7.290292882,10.79607968,1.567604977,0.693147181,1.758671225,2.397895273,41.5,41.5,1,3.749504076,0
190,80 St (A),Queens,8.015917691,43.67,0,0.666666222,7.125283092,10.59056636,1.48990351,0.693147181,1.708289359,2.772588722,42.5,42.5,1,3.772760938,0
191,88 St (A),Queens,7.594970805,44,0,0.666666222,7.720905252,10.40477786,1.274282239,0,1.738843926,2.772588722,44.5,44.5,1,3.817712326,0
192,Rockaway Blvd (A),Queens,8.535489817,44.33,0,0.999999,8.064007347,10.35659931,1.495720384,0,1.784557189,2.708050201,46,46,1,3.850147602,0
193,104 St (A),Queens,7.146854697,21.33,0,0.363636231,8.181440696,10.36220903,1.345960758,0,1.766964597,2.890371758,47.5,47.5,1,3.881563798,0
194,111 St (A),Queens,7.398794195,21.33,0,0.444444247,8.30201781,10.62898091,1.119616448,0,1.725201132,2.772588722,49,49,1,3.912023005,0
195,Ozone Park-Lefferts Blvd (A),Queens,8.4363293,21.33,0,0.39999984,8.429454277,10.73254143,0.77054551,0.693147181,1.509186863,2.564949357,50.5,50.5,1,3.941581808,0
221,21 St-Queensbridge (M),Queens,8.582683829,33.67,2,0.49999975,8.976514972,9.923486239,2.131360712,2.302585093,2.095184147,2.708050201,12.5,12.5,1,2.602689685,0
222,Roosevelt Island (M),Manhattan,8.597356267,33.33,2,0.666666222,8.07121854,10.51322595,1.877783375,2.833213344,1.054424982,1.386294361,10.5,10.5,1,2.442347035,0
223,"Lexington Av/63 St (M,Q)",Manhattan,9.422960644,74.33,0,0.999999,10.37427213,11.13191392,1.720803338,3.850147602,3.544686382,4.465908119,6,8,3,1.945910149,0
224,57 St (M),Manhattan,9.115785932,33,2,0.666666222,10.7382211,10.37486524,1.407263704,4.477336814,3.562892622,4.477336814,5.5,5.5,1,1.871802177,0
59,9 Av (D),Brooklyn,8.291140266,35,0,0.39999984,8.399984991,10.57270058,1.388755239,1.609437912,2.979274906,2.48490665,33,33,1,3.526360525,0
60,Fort Hamilton Pkwy (D),Brooklyn,7.983153616,34.67,0,0.49999975,8.889032572,11.03275836,1.948239489,1.386294361,3.207375819,2.48490665,36,36,1,3.610917913,0
61,50 St (D),Brooklyn,7.839638521,34.33,0,0.666666222,9.02569612,11.11265683,1.611262735,0.693147181,3.361528027,2.079441542,37.25,37.25,1,3.64414356,0
62,55 St (D),Brooklyn,7.24174647,35,0,0.49999975,9.082393358,10.93791681,1.896922809,1.098612289,3.364953576,2.197224577,39,39,1,3.688879454,0
615,"62 St/New Utrecht Av (D,N)",Brooklyn,8.230168345,34.67,1,0.666666222,8.911529942,10.8365174,1.785037348,0.693147181,2.973338313,2.197224577,40.5,40.5,3,3.725693427,0
64,71 St (D),Brooklyn,8.149270785,34,0,0.571428245,8.600062669,10.8229333,1.707274748,1.098612289,2.478425263,2.302585093,42.5,42.5,1,3.772760938,0
65,79 St (D),Brooklyn,8.396858777,34,0,0.666666222,8.383433201,10.84226358,1.330738601,1.609437912,2.212858919,2.397895273,44.5,44.5,1,3.817712326,0
66,18 Av (D),Brooklyn,8.379397373,34.33,0,0.49999975,8.283746747,10.88140006,1.441715688,1.791759469,2.015572591,2.397895273,45.75,45.75,1,3.844814256,0
67,20 Av (D),Brooklyn,8.188285361,34.33,0,0.666666222,8.121777419,10.93426701,1.607818234,1.791759469,2.091111722,2.397895273,47,47,1,3.871201011,0
68,Bay Pkwy (D),Brooklyn,8.600917803,35,0,0.666666222,8.247482004,10.88599664,1.532427268,1.098612289,2.211722239,2.397895273,48.5,48.5,1,3.90197267,0
69,25 Av (D),Brooklyn,8.035855403,34,0,0.49999975,7.738923757,10.81458482,1.413561873,1.386294361,2.089999841,2.397895273,50.5,50.5,1,3.941581808,0
70,Bay 50 St (D),Brooklyn,7.553723148,32,0,0.49999975,7.706612914,10.13765017,1.933273135,1.386294361,1.881402225,2.564949357,53,53,1,3.988984047,0
210,Norwood-205 St (D),Bronx,8.386658603,34.33,2,0.49999975,8.749890956,11.01794038,1.802075942,2.302585093,2.301566104,2.944438979,39.5,39.5,1,3.701301974,0
211,"Bedford Park Blvd (B,D)",Bronx,8.358664767,46.67,2,0.666666222,8.032360148,11.14921152,1.983608156,2.48490665,2.194134463,2.995732274,34,37.75,2,3.555348061,0
212,"Kingsbridge Rd (B,D)",Bronx,8.300422027,47.67,2,0.666666222,8.196161139,11.40568541,2.037484593,2.302585093,2.282733407,3.044522438,32,35.75,2,3.496507561,0
213,"Fordham Rd (B,D)",Bronx,8.722433306,47.67,2,0.666666222,8.872487182,11.55126117,2.062062022,2.079441542,2.605728469,3.135494216,30.5,34,2,3.449987546,0
214,"182-183 Sts (B,D)",Bronx,7.962863291,41.67,2,0.999999,8.692154394,11.55588916,2.115071621,1.098612289,2.228143818,3.044522438,36,36,1,3.610917913,0
215,"Tremont Av (B,D)",Bronx,8.401200289,48,2,0.666666222,8.488793717,11.40544047,2.249045456,1.609437912,2.108951542,2.890371758,28,31.25,2,3.36729583,0
216,"174-175 Sts (B,D)",Bronx,7.914542296,42.67,2,0.666666222,8.127995056,11.38951412,2.147413238,1.098612289,2.178816221,2.833213344,33,33,1,3.526360525,0
217,"170 St (B,D)",Bronx,8.159659924,42.33,2,0.666666222,8.236420527,11.51566172,2.081559651,0.693147181,2.370644323,2.944438979,31,31,1,3.465735903,0
218,"167 St (B,D)",Bronx,8.497026706,42.33,2,0.666666222,8.530504205,11.55724852,2.016725218,1.609437912,2.39591581,2.772588722,29.5,29.5,1,3.417726684,0
220,"155 St (B,D)",Manhattan,7.542003577,42.67,2,0.666666222,6.651571874,11.23508811,2.007013355,3.526360525,1.859143648,2.833213344,25,25,1,3.258096538,0
277,"7 Av (E,B,D)",Manhattan,9.52416522,94.33,0,1.999996,10.83557289,10.75220583,1.314887872,4.682131227,3.545927425,4.477336814,4,4.5,3,1.609437912,0
225,"47-50 Sts-Rockefeller Ctr (B,D,F,M)",Manhattan,10.66394524,106.67,2,1.999996,11.15773513,10.18217933,1.198295761,4.96284463,3.656287135,4.454347296,3,3,4,1.386294361,0
607,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",Manhattan,11.2531854,123.33,2,1.999996,11.05386969,10.62220501,1.309865056,5.347107531,3.636242956,4.532599493,0,0,3,0,0
228,"23 St (F,M)",Manhattan,9.883986426,57.33,2,0.999999,10.45676904,11.17899001,1.647464251,5.062595033,3.2912206,4.406719247,2,2,2,1.098612289,0
231,"Grand St (B,D)",Manhattan,9.763261905,50,2,0.999999,9.378732023,11.28537221,1.814722945,4.770684624,3.235348051,3.951243719,8.5,8.5,2,2.251291799,0
41,"7 Av (B,Q)",Brooklyn,8.915611484,53.67,0,0.999999,8.240385116,10.95063109,1.672839702,3.36729583,2.054093061,2.772588722,21,21.62,2,3.091042453,0
42,"Prospect Park (B,Q,S)",Brooklyn,8.833159511,90,0,0.999999,7.255591274,10.50246141,1.256540974,2.772588722,1.533003469,2.564949357,24,24.75,2,3.218875825,0
43,Parkside Av (Q),Brooklyn,8.403948021,39,0,0.666666222,7.563200592,11.01089439,1.539043466,2.772588722,1.655586226,2.772588722,25.5,25.5,1,3.277144733,0
44,"Church Av (B,Q)",Brooklyn,9.218022653,53.33,0,0.999999,7.851661178,11.04448861,1.770489444,3.044522438,1.846142878,2.944438979,27,27.25,2,3.33220451,0
45,Beverley Rd (Q),Brooklyn,7.920593781,38.33,0,0.666666222,8.245909265,11.09668248,1.77231946,2.944438979,1.981081564,2.772588722,28.5,28.5,1,3.384390263,0
46,Cortelyou Rd (Q),Brooklyn,8.351511235,38.33,0,0.666666222,8.015657615,11.08558278,1.560650865,2.772588722,2.022547816,2.772588722,29.5,29.5,1,3.417726684,0
47,"Newkirk Plaza (B,Q)",Brooklyn,8.890066651,53.33,0,0.999999,7.822044008,10.94132312,1.380552933,2.079441542,2.078692787,2.708050201,30.5,30.75,2,3.449987546,0
48,Avenue H (Q),Brooklyn,7.739542214,39,0,0.666666222,7.790696031,10.69761065,1.501574042,1.791759469,2.152938504,2.772588722,32.5,32.5,1,3.511545439,0
49,Avenue J (Q),Brooklyn,8.271625314,39,0,0.666666222,8.782476269,10.62743063,1.495423836,1.945910149,2.397219833,2.63905733,33.5,33.5,1,3.540959324,0
50,Avenue M (Q),Brooklyn,8.308593595,38.67,0,0.666666222,9.395491256,10.72814534,1.572793303,1.386294361,2.521315985,2.833213344,35.5,35.5,1,3.597312261,0
51,"Kings Hwy (B,Q)",Brooklyn,9.583293783,53,0,0.999999,9.494917629,10.76962119,1.541958966,1.098612289,2.368043657,2.63905733,35,36.5,2,3.583518938,0
52,Avenue U (Q),Brooklyn,8.531966974,38.67,0,0.666666222,9.08545719,10.73561376,1.425287836,0.693147181,2.147643247,2.772588722,40.5,40.5,1,3.725693427,0
53,Neck Rd (Q),Brooklyn,8.085352349,38.67,0,0.666666222,9.180705567,10.73967391,1.563503433,0.693147181,2.138251916,2.772588722,41.5,41.5,1,3.749504076,0
54,"Sheepshead Bay (B,Q)",Brooklyn,9.179988267,53,0,0.999999,9.650786449,10.55409251,1.832079811,1.098612289,2.210369585,2.197224577,39,41.25,2,3.688879454,0
55,"Brighton Beach (B,Q)",Brooklyn,9.026990972,52.33,0,0.999999,9.165970424,10.75651894,1.879936956,1.945910149,2.737522269,1.945910149,41,43.5,2,3.737669618,0
56,Ocean Pkwy (Q),Brooklyn,7.731789871,38.33,0,0.666666222,8.726805608,10.55307462,1.786199234,1.791759469,2.777133633,2.397895273,48,48,1,3.891820298,0
57,"W 8 St-NY Aquarium (F,Q)",Brooklyn,7.525587845,71,0,0.999999,7.425953657,10.14222882,1.846808428,2.197224577,2.64084758,2.302585093,50,52.25,2,3.931825633,0
58,"Coney Island-Stillwell Av (D,F,N,Q)",Brooklyn,9.207722992,137,0,1.999996,8.3918567,9.889996962,2.148936637,2.197224577,2.194395881,2.302585093,51.5,55,4,3.96081317,0
254,Jamaica-179 St (F),Queens,9.547995957,41.67,4,0.666666222,8.749890956,10.44764156,1.57758438,0.693147181,1.806711749,3.784189634,38,38,1,3.663561646,0
255,169 St (F),Queens,8.620945884,39.67,4,0.79999936,8.804024902,10.69808511,1.877374708,1.791759469,2.030605206,3.951243719,36,36,1,3.610917913,0
256,Parsons Blvd (F),Queens,8.535619596,42.33,4,0.666666222,9.157466882,10.73162444,1.869029407,2.995732274,2.221241173,3.951243719,34.5,34.5,1,3.569532696,0
257,Sutphin Blvd (F),Queens,8.002434185,40.67,4,0.666666222,8.381831553,10.71519524,2.057990989,1.386294361,2.245196847,3.688879454,33,33,1,3.526360525,0
258,"Briarwood (E,F)",Queens,8.195082061,60.33,0,0.999999,8.506940815,10.56137018,1.861889769,1.386294361,1.787773059,3.583518938,30.5,30.5,1,3.449987546,0
259,"Kew Gardens-Union Tpke (E,F)",Queens,9.741070069,83.33,0,1.333331556,8.974364842,10.16531321,1.877202083,1.386294361,1.575881749,3.401197382,27.5,28,2,3.349904087,0
260,"75 Av (E,F)",Queens,7.784019413,59.67,0,0.999999,9.114710141,10.26872077,1.800229028,1.386294361,1.643870968,3.135494216,26.5,26.5,1,3.314186005,0
276,"5 Av/53 St (E,F)",Manhattan,9.755224411,67,0,0.999999,11.02534425,10.22030358,1.087365288,4.48863637,3.672658663,4.465908119,5.5,5.75,2,1.871802177,0
232,2 Av (F),Manhattan,9.389475814,41.67,2,0.666666222,9.374837344,11.35424621,1.78924315,5.214935758,3.135909527,3.33220451,10,10,1,2.397895273,0
625,"Delancey St-Essex St (F,M,J,Z)",Manhattan,9.945648694,68.67,3,0.999999,9.087381465,11.4080204,1.788208612,4.477336814,3.111998626,3.33220451,6,9,4,1.945910149,0
234,East Broadway (F),Manhattan,9.299962903,41,4,0.666666222,9.035510681,11.27042069,1.854035382,4.219507705,3.182647124,3.784189634,13.5,13.5,1,2.674148649,0
235,York St (F),Brooklyn,9.23181592,41.33,4,0.666666222,9.3983126,10.30112208,2.063582088,3.63758616,2.557816197,2.772588722,16,16,1,2.833213344,0
236,"Bergen St (F,G)",Brooklyn,9.050123048,76,3,0.999999,9.525151112,10.93647629,1.899887222,3.610917913,2.510218079,2.772588722,20.5,21.25,2,3.068052935,0
237,"Carroll St (F,G)",Brooklyn,9.090521123,76.67,3,0.999999,8.616495392,10.63127768,2.093869323,3.091042453,2.634421745,3.135494216,22.5,23.25,2,3.157000421,0
238,"Smith-9 Sts (F,G)",Brooklyn,8.043931702,76,3,0.999999,8.574518258,10.07521149,2.166324368,2.772588722,2.756509556,2.772588722,25.25,25.88,2,3.267665989,0
608,"4 Av-9 St (F,G,R)",Brooklyn,9.125373697,38.67,2,0.666666222,8.645234541,10.5322562,2.06345817,3.496507561,2.230854515,2.944438979,26.75,31.75,4,3.32323584,0
240,"7 Av (F,G)",Brooklyn,9.102556513,77,0,0.999999,8.524168805,10.81225002,1.553368212,3.135494216,2.24373688,2.302585093,28.5,29.25,2,3.384390263,0
241,"15 St-Prospect Park (F,G)",Brooklyn,8.406149663,77,2,0.999999,8.236950048,10.46378882,1.23407864,2.397895273,2.23292979,2.197224577,30,30.75,2,3.433987204,0
242,"Fort Hamilton Pkwy (F,G)",Brooklyn,8.390362418,75.67,2,0.999999,7.930925372,10.3904712,1.44714404,2.772588722,1.944278274,2.48490665,32.75,33.12,2,3.518980417,0
243,"Church Av (F,G)",Brooklyn,8.801787082,76.33,2,0.999999,8.935377072,10.77787237,1.81637995,1.945910149,2.514832555,2.708050201,34.5,35.25,2,3.569532696,0
244,Ditmas Av (F),Brooklyn,8.004382208,40.33,2,0.666666222,9.109967398,11.02088888,1.760046377,1.098612289,2.882211408,2.63905733,36.75,36.75,1,3.630985476,0
245,18 Av (F),Brooklyn,7.841102405,39.67,2,0.999999,8.694837159,10.77455077,1.596347094,0.693147181,3.035598194,2.708050201,39,39,1,3.688879454,0
246,Avenue I (F),Brooklyn,7.183655362,40,2,0.666666222,8.300031712,10.36482877,1.747080798,0,2.976612143,2.302585093,40,40,1,3.713572067,0
247,Bay Pkwy (F),Brooklyn,6.85738503,39.67,2,0.666666222,7.916078096,10.3434829,1.660066911,0,2.788698057,1.791759469,41.5,41.5,1,3.749504076,0
248,Avenue N (F),Brooklyn,7.645728878,40,4,0.666666222,8.321421587,10.63407502,1.744078013,1.386294361,2.568138455,2.197224577,43,43,1,3.784189634,0
249,Avenue P (F),Brooklyn,7.53064635,40,4,0.666666222,8.480114183,10.8129752,1.458648631,1.386294361,2.44267706,2.48490665,44.5,44.5,1,3.817712326,0
250,Kings Hwy (F),Brooklyn,7.859343455,40.33,4,0.666666222,8.452334619,10.67505305,1.582730955,1.098612289,2.323485495,2.564949357,46,46,1,3.850147602,0
251,Avenue U (F),Brooklyn,7.243563289,34.33,4,0.666666222,7.933079772,10.5699827,1.343008249,1.791759469,2.135333508,2.079441542,48.5,48.5,1,3.90197267,0
